"RS232 (Cal) Press, x; Analog (Cal) Press, x","RS232 (Cal) Press, y","RS232 (Cal) Release, x; Analog (Cal) Release, x","RS232 (Cal) Release, y","Analog (Cal) Press, y","Analog (Cal) Release, y","Press, x","Press, y","Release, x","Release, y"
"21.917421875","0","1.3096875000000001","54.1","0.716927453769559","55.09720246562352","22.463124999999998","0.37616563932353403","0.5159374999999999","53.45535008692904"
"21.88765625","0","1.3096875000000001","54.2","0.5045045045045046","54.77856804172594","22.44328125","0.5089299826141932","0.525859375","53.64122016753596"
"21.8678125","0","1.3096875000000001","54.2","0.3451872925557136","54.08819345661451","22.413515625","0.4469732890785522","0.545703125","53.77398451082662"
"21.84796875","0","1.349375","54.3","0.4513987671882409","53.92887624466572","22.393671875","0.4779516358463727","0.555625","53.67662399241347"
"21.838046875","0","1.359296875","54.3","0.1593172119487909","55.123755334281654","22.36390625","0.6439070649596965","0.565546875","53.80938833570413"
"21.838046875","0","1.359296875","54.3","0.21242294926505453","55.522048364153626","22.3440625","0.5310573731626363","0.585390625","53.579263474000314"
"21.828125","0","1.359296875","54.4","0.5045045045045046","55.97344713134187","22.254765625","0.5487592856013909","0.605234375","53.59253990832938"
"21.838046875","0","1.349375","54.4","0.37174016121384545","55.84068278805121","22.224999999999998","0.5376955903271693","0.635","53.73636794689426"
"21.828125","0.1","1.359296875","54.6","0.7965860597439545","56.26552868658132","22.145625","0.6372688477951636","0.65484375","54.07491702228545"
"21.798359375","0.1","1.36921875","54.8","1.6462778568041727","56.079658605974394","22.12578125","0.43812233285917496","0.664765625","53.95542911332385"
"21.798359375","0","1.40890625","54.8","1.593172119487909","55.60170697012803","22.1059375","0.4115694642010432","0.6746875","53.89568515884306"
"21.778515624999997","0","1.418828125","55","0.39829302987197723","55.920341394025606","22.08609375","0.5753121542595228","0.69453125","53.95542911332385"
"21.738828124999998","0.1","1.438671875","55","0.5841631104789","55.15030820293978","22.076171875","0.5868183973447132","0.714375","54.20768136557611"
"21.718984374999998","0.1","1.4684375","55","0.1593172119487909","54.77856804172594","22.04640625","0.46998577524893315","0.73421875","53.72214319582741"
"21.68921875","0.1","1.4684375","55.1","0.1593172119487909","55.787577050734946","22.0265625","0.4912280701754386","0.744140625","53.825320056899"
"21.679296875","0.1","1.478359375","55.1","0.1327643432906591","56.584163110478904","21.967031249999998","0.6239924134660977","0.77390625","53.80053737948475"
"21.639609375","0.1","1.4684375","55.2","0.4513987671882409","56.212422949265054","21.9471875","0.2954006638217165","0.79375","54.05721510984669"
"21.6296875","0.1","1.478359375","55.2","0.3451872925557136","55.70791844476055","21.9075","0.4469732890785522","0.81359375","53.90232337600759"
"21.580078125","0.1","1.48828125","55.3","0.2655286865813182","56.345187292555714","21.897578125","0.4779516358463727","0.843359375","53.84257942152679"
"21.5503125","0.1","1.48828125","55.4","0.9293504030346136","54.80512091038407","21.877734375","0.4062588904694168","0.85328125","53.96870554765292"
"21.520546874999997","0.1","1.52796875","55.4","0.5576102418207681","55.33617828354671","21.857890625","0.48364153627311524","0.873125","53.98198198198198"
"21.500703124999998","0","1.537890625","55.7","0.5576102418207681","55.787577050734946","21.838046875","0.570886676149834","0.89296875","53.8580685949107"
"21.490781249999998","0","1.56765625","55.7","0.7434803224276909","55.62825983878616","21.80828125","0.5045045045045046","0.922734375","53.884621463568834"
"21.480859374999998","0","1.5875000000000001","55.7","0.37174016121384545","54.96443812233286","21.7884375","0.43281175912754866","0.93265625","53.6633475580844"
"21.480859374999998","0","1.6271875","55.8","0.6638217164532955","56.39829302987198","21.76859375","0.45803698435277385","0.9525","53.82930298719773"
"21.461015624999998","0","1.637109375","55.8","0.07965860597439545","56.610715979137034","21.738828124999998","0.5111427216690375","0.962421875","53.75893788525367"
"21.43125","0","1.64703125","55.8","0.23897581792318634","56.69037458511143","21.728906249999998","0.4779516358463727","0.982265625","53.65449660186503"
"21.41140625","0","1.68671875","55.9","0.42484589853010907","56.477951635846374","21.699140625","0.5177809388335705","0.9921875","53.80053737948475"
"21.401484375","0","1.6966406250000001","55.9","0.39829302987197723","56.53105737316264","21.599921875","0.4567093409198672","1.0120312500000002","53.21194879089616"
"21.3915625","0","1.716484375","56","0.5310573731626363","57.19487908961593","21.580078125","0.47131341868183974","1.061640625","53.35798956851588"
"21.381640625","0","1.756171875","56","0.6638217164532955","56.69037458511143","21.560234375","0.48364153627311524","1.0715625","53.47305199936779"
"21.3915625","0","1.7859375","56.1","0.6638217164532955","56.79658605974396","21.53046875","0.501185395922238","1.09140625","53.32258574363838"
"21.381640625","0","1.795859375","56.3","0.4513987671882409","59.531531531531535","21.520546875","0.4912280701754386","1.101328125","53.666002844950214"
"21.341953125","0","1.8057812500000001","56.3","0.3451872925557136","57.540066382171645","21.510625","0.431484115694642","1.13109375","53.56156156156157"
"21.322109375","0","1.8355468750000001","56.4","0.37174016121384545","56.87624466571835","21.470937499999998","0.3805911174332227","1.141015625","53.65449660186503"
"21.272499999999997","-0.1","1.84546875","56.4","0.23897581792318634","57.48696064485539","21.461015624999998","0.5487592856013909","1.1509375","53.73858068594911"
"21.232812499999998","0","1.875234375","56.5","0.3186344238975818","58.41631104789","21.43125","0.5026078710289237","1.17078125","53.304883831199625"
"21.193125","0","1.905","56.6","0.3186344238975818","57.779042200094835","21.41140625","0.4646752015173068","1.180703125","53.69875138296191"
"21.17328125","-0.1","1.92484375","56.6","0.5841631104789","57.35419630156473","21.401484375","0.40271850798166586","1.21046875","53.68990042674253"
"21.163359375","-0.1","1.9446875000000001","56.7","0.6638217164532955","57.99146514935989","21.361796875","0.4513987671882409","1.2203906249999998","53.884621463568834"
"21.143515625","-0.1","1.994296875","56.7","0.23897581792318634","57.59317211948791","21.351875","0.6638217164532955","1.2303125000000001","54.47321005215742"
"21.143515625","-0.1","2.0042187499999997","56.8","0.3186344238975818","57.805595068752964","21.252656249999998","0.4726410621147464","1.27","53.91117433222696"
"21.123671875","-0.1","2.014140625","56.9","0.5576102418207681","58.54907539118066","21.222890624999998","0.4668879405721511","1.299765625","54.329824561403505"
"21.083984375","0","2.014140625","56.9","0.2655286865813182","58.89426268373637","21.203046875","0.3186344238975818","1.32953125","54.20768136557611"
"21.064140625","0","2.053828125","57.3","0.2655286865813182","58.38975817923186","21.143515625","0.4646752015173068","1.3493750000000002","54.43780622727991"
"21.034374999999997","0","2.053828125","57.3","0.29208155523945","59.558084400189664","21.123671875","0.4934408092302829","1.359296875","54.50861387703493"
"21.034374999999997","0","2.073671875","57.4","0.5045045045045046","59.398767188240875","21.09390625","0.5244191559981034","1.36921875","54.49312470365102"
"21.034374999999997","0","2.113359375","57.6","0.3186344238975818","58.336652441915604","21.0740625","0.4779516358463727","1.3890625","54.366998577524896"
"21.024453124999997","0","2.12328125","57.6","0.39829302987197723","58.44286391654813","21.05421875","0.44807965860597443","1.4089062499999998","54.57499604868026"
"21.024453124999997","0","2.113359375","57.7","0.4779516358463727","59.239449976292086","21.034375","0.4215267899478426","1.418828125","54.552868658131814"
"21.024453124999997","0","2.12328125","57.7","0.4513987671882409","59.08013276434329","21.01453125","0.43812233285917496","1.42875","54.765291607396875"
"21.024453124999997","0","2.12328125","57.9","0.4779516358463727","59.664295874822194","20.9153125","0.5642484589853011","1.4485937500000001","54.433380749170226"
"21.004609374999998","0","2.12328125","58","0.1327643432906591","59.45187292555714","20.89546875","0.48532743269585377","1.4783593750000001","54.721036826299986"
"20.964921874999998","0","2.133203125","58","0.1327643432906591","61.41678520625889","20.865703125","0.43812233285917496","1.5279687499999999","55.00426742532006"
"20.945078125","0","2.16296875","58.2","0.5576102418207681","59.133238501659555","20.85578125","0.48680259206574994","1.5378906250000002","55.052947684526636"
"20.9153125","0","2.172890625","58.3","0.8762446657183499","59.82361308677098","20.826015625","0.5340076919024287","1.557734375","54.988335704125184"
"20.905390625","0","2.1927343749999997","58.3","1.035561877667141","60.24845898530109","20.806171875","0.44033507191401927","1.5676562500000002","55.194562984036665"
"20.89546875","0","2.24234375","58.5","1.0621147463252727","58.9208155523945","20.79625","0.4602497234076181","1.5875","55.40919867235657"
"20.89546875","0","2.2522656249999997","58.5","0.3451872925557136","58.68183973447132","20.766484375","0.40714398609135455","1.60734375","55.4656235182551"
"20.885546875","0","2.2721093750000003","58.5","0.5310573731626363","57.99146514935989","20.756562499999998","0.3700806069227122","1.6271875000000002","55.44681523628892"
"20.845859375","0","2.2721093750000003","58.7","0.10621147463252727","58.734945471787576","20.726796874999998","0.4696538643907065","1.637109375","55.588430535798956"
"20.826015625","0","2.2721093750000003","58.7","0.1593172119487909","59.425320056899004","20.706953125","0.4602497234076181","1.6569531249999998","55.736684052473535"
"20.796249999999997","0","2.2721093750000003","58.8","0.1327643432906591","59.98293029871977","20.687109375","0.47352615773668405","1.666875","55.659238185553974"
"20.806171875","0","2.2721093750000003","58.8","0.21242294926505453","60.14224751066857","20.57796875","0.431484115694642","1.7164843749999998","56.1289710763395"
"20.796249999999997","0","2.291953125","58.9","0.37174016121384545","62.16026552868658","20.548203125","0.4270586375849534","1.736328125","56.14825351667457"
"20.796249999999997","0","2.3217187499999996","59","0.21242294926505453","62.585111427216695","20.53828125","0.4513987671882409","1.76609375","56.29208155523945"
"20.786328124999997","0","2.3316406250000004","59","1.141773352299668","63.0896159317212","20.508515624999998","0.5443338074917022","1.7760156249999999","56.30535798956852"
"20.746640624999998","0","2.3316406250000004","59.2","0.9293504030346136","62.69132290184922","20.478749999999998","0.5742057847321005","1.80578125","56.51556819977873"
"20.716874999999998","0","2.3316406250000004","59.2","0.716927453769559","62.71787577050735","20.45890625","0.4434329065908013","1.8157031250000002","56.29650703334914"
"20.667265625","0.1","2.3316406250000004","59.3","0.1327643432906591","61.97439544807966","20.448984375","0.5177809388335705","1.835546875","56.517780938833575"
"20.6375","0.1","2.3316406250000004","59.4","0.3186344238975818","67.28496917970602","20.429140625","0.47352615773668405","1.8454687500000002","57.00015805278963"
"20.587890625","0.1","2.371328125","59.4","0.3186344238975818","61.921289710763396","20.389453125","0.5310573731626363","1.855390625","56.79658605974396"
"20.548203124999997","0.1","2.3812499999999996","59.4","0.29208155523945","62.346135609293505","20.369609375","0.4945471787577051","1.8752343750000002","56.95147779358306"
"20.488671874999998","0.1","2.3911718750000004","59.4","0.42484589853010907","58.70839260312945","20.3596875","0.5310573731626363","1.895078125","56.50892998261419"
"20.448984375","0.1","2.430859375","59.4","0.8231389284020864","59.21289710763395","20.329921875","0.33191085822664773","1.9446875000000001","57.12407143986092"
"20.399375","0.1","2.4407812499999997","59.4","0.6107159791370318","58.9208155523945","20.260468749999998","0.5576102418207681","1.9645312499999998","57.07539118065434"
"20.349765625","0.1","2.4407812499999997","59.4","0.5045045045045046","60.0891417733523","20.250546874999998","0.4336968547494863","1.9744531250000001","57.110795005531855"
"20.300156249999997","0.1","2.4507031250000004","59.4","0.5576102418207681","64.01896633475582","20.230703124999998","0.4354670459933618","1.984375","57.10194404931247"
"20.250546874999998","0.1","2.490390625","59.4","0.39829302987197723","62.69132290184922","20.18109375","0.4912280701754386","2.014140625","57.294452347083926"
"20.230703124999998","0.1","2.5003124999999997","59.4","0.23897581792318634","61.54954954954955","20.16125","0.5266318950529477","2.04390625","57.52678994784258"
"20.191015625","0.1","2.530078125","59.4","0.4513987671882409","62.82408724513988","20.14140625","0.5522996680891418","2.06375","57.41615299510037"
"20.171171875","0.1","2.5697656249999996","59.4","0.37174016121384545","60.991939307728785","20.111640625","0.5753121542595228","2.08359375","58.05784732100522"
"20.16125","0.1","2.5796875000000004","59.5","0.42484589853010907","60.35467045993362","20.10171875","0.34961277066540225","2.1034375","57.5223644697329"
"20.131484375","0.1","2.59953125","59.5","0.39829302987197723","60.0891417733523","20.081875","0.4115694642010432","2.133203125","57.938359412043624"
"20.081875","0.2","2.59953125","59.5","0.3186344238975818","60.1688003793267","20.06203125","0.37671882408724516","2.153046875","58.22601548917339"
"20.052109374999997","0.2","2.609453125","59.6","0.39829302987197723","59.929824561403514","20.0421875","0.49565354828512725","2.16296875","58.01359253990834"
"19.992578124999998","0.2","2.59953125","59.6","0.5576102418207681","59.69084874348032","19.982656249999998","0.2887624466571835","2.172890625","58.2968231389284"
"19.9628125","0.2","2.59953125","59.6","0.7700331910858227","63.43480322427691","19.972734374999998","0.5310573731626363","2.192734375","57.77019124387545"
"19.923125","0.2","2.6392187500000004","59.5","0.39829302987197723","63.14272166903746","19.94296875","0.577524893314367","2.2125781250000003","58.42958748221906"
"19.893359375","0.2","2.6590625","59.5","0.39829302987197723","61.20436225699384","19.923125","0.5465465465465466","2.2225","58.11980401454086"
"19.873515625","0.2","2.6888281249999997","59.4","0.5045045045045046","61.39023233760076","19.913203125","0.5509720246562352","2.2423437500000003","58.36510194404931"
"19.86359375","0.1","2.7086718750000003","59.4","0.3186344238975818","60.487434803224275","19.893359375","0.5620357199304569","2.252265625","58.286865813181606"
"19.853671875","0.1","2.7384375","59.4","0.29208155523945","60.64675201517307","19.8834375","0.42484589853010907","2.2621875","58.397724039829306"
"19.833828125","0.1","2.7384375","59.3","0.23897581792318634","60.859174964438125","19.833828125","0.4912280701754386","2.28203125","58.54464991307097"
"19.794140624999997","0.1","2.7483593749999997","59.3","0.5576102418207681","61.018492176386914","19.84375","0.4779516358463727","2.3018750000000003","58.889837205626684"
"19.774296874999997","0.1","2.788046875","59.4","0.6372688477951636","61.151256519677574","19.82390625","0.5089299826141932","2.32171875","58.837363679468936"
"19.754453124999998","0.1","2.788046875","59.4","0.5576102418207681","60.83262209577999","19.794140625","0.5045045045045046","2.3415625","58.805753121542594"
"19.754453124999998","0","2.8078906249999998","59.5","0.5841631104789","61.124703651019445","19.774296875","0.46846846846846846","2.36140625","58.863284336968555"
"19.744531249999998","0","2.847578125","59.6","0.5045045045045046","59.98293029871977","19.754453124999998","0.6062905010273432","2.3713281250000002","58.78805120910384"
"19.744531249999998","0","2.867421875","59.6","0.39829302987197723","60.0891417733523","19.685","0.431484115694642","2.4010937500000002","58.898055950687535"
"19.744531249999998","0","2.8971875000000002","59.6","0.5310573731626363","60.328117591275486","19.66515625","0.431484115694642","2.411015625","59.173067804646756"
"19.694921875","0","2.9467968750000004","59.6","0.4513987671882409","59.71740161213845","19.655234375","0.5177809388335705","2.44078125","59.10004741583689"
"19.685","0","2.9567187500000003","59.7","0.1593172119487909","59.5846372688478","19.635390625","0.38501659554291134","2.4606250000000003","59.01375059269796"
"19.6453125","0","2.966640625","59.8","0.37174016121384545","60.27501185395922","19.615546875","0.5310573731626363","2.470546875","59.066856330014225"
"19.615546875","0","2.966640625","59.8","0.4779516358463727","60.30156472261736","19.605625","0.47352615773668405","2.4903906250000003","59.28370475738897"
"19.575859375","0","3.0063281250000005","59.8","0.6107159791370318","60.27501185395922","19.58578125","0.5443338074917022","2.510234375","59.239449976292086"
"19.5659375","0","3.0162500000000003","59.8","0.8231389284020864","59.266002844950215","19.575859375","0.42042042042042044","2.54","59.21289710763395"
"19.556015624999997","0","3.03609375","59.8","0.7965860597439545","59.90327169274538","19.556015625","0.4049312470365102","2.5499218750000003","58.980559506875295"
"19.556015624999997","0","3.085703125","59.8","0.5576102418207681","58.84115694642011","19.536171875","0.45803698435277385","2.569765625","59.5049786628734"
"19.546093749999997","0","3.095625","59.8","0.3186344238975818","58.52252252252252","19.52625","0.6593962383436067","2.5796875000000004","59.173067804646756"
"19.546093749999997","0","3.105546875","59.7","0.4779516358463727","58.68183973447132","19.516328124999998","0.40271850798166586","2.59953125","59.27264106211475"
"19.546093749999997","0","3.11546875","59.7","0.42484589853010907","58.46941678520626","19.496484374999998","0.3783783783783784","2.6193750000000002","59.36336336336336"
"19.546093749999997","0","3.105546875","59.7","0.4779516358463727","59.292555713608344","19.42703125","0.4945471787577051","2.629296875","59.28370475738897"
"19.546093749999997","0","3.105546875","59.7","0.716927453769559","58.78805120910384","19.4071875","0.5753121542595228","2.6491406250000002","59.38106527580212"
"19.506406249999998","0","3.11546875","59.7","0.3186344238975818","56.87624466571835","19.3278125","0.5177809388335705","2.6590625","59.417733522996684"
"19.496484374999998","0","3.165078125","59.6","0.3186344238975818","58.84115694642011","19.317890625","0.4779516358463727","2.6789062500000003","59.39434171013119"
"19.486562499999998","-0.1","3.165078125","59.6","0.3186344238975818","58.36320531057373","19.298046875","0.590801327643433","2.69875","59.47178757705073"
"19.476640624999998","0","3.175","59.5","0.29208155523945","57.938359412043624","19.288125","0.5266318950529477","2.7086718750000003","59.68199778726094"
"19.476640624999998","0","3.175","59.4","0.5310573731626363","58.62873399715505","19.268281249999998","0.44001896633475585","2.7384375000000003","59.37663979769243"
"19.476640624999998","0","3.1849218749999997","59.4","0.6638217164532955","58.25699383594121","19.238515624999998","0.34961277066540225","2.75828125","59.67314683104157"
"19.476640624999998","0","3.175","59.3","0.29208155523945","57.85870080606923","19.228593749999998","0.44476055002370796","2.778125","59.62889204994468"
"19.436953125","0","3.1849218749999997","59.3","0.29208155523945","58.54907539118066","19.139296875","0.629302987197724","2.807890625","59.68199778726094"
"19.42703125","0","3.224609375","59.2","0.10621147463252727","59.21289710763395","19.129375","0.4182076813655761","2.8178125","59.83688952110005"
"19.42703125","0","3.23453125","59","0.5310573731626363","57.832147937411094","19.099609375","0.6107159791370318","2.83765625","59.954164691006795"
"19.417109375","0","3.2444531249999997","59","0.6107159791370318","57.779042200094835","19.0896875","0.47131341868183974","2.8575","59.94310099573258"
"19.42703125","0","3.27421875","58.7","0.5841631104789","57.646277856804176","19.06984375","0.5045045045045046","2.87734375","59.819187608661295"
"19.417109375","0","3.2940625","58.5","0.4779516358463727","57.1683262209578","19.040078125","0.3584637268847795","2.907109375","59.88114430219693"
"19.42703125","0","3.2940625","58.5","0.18587008060692273","57.32764343290659","19.020234374999998","0.5177809388335705","2.9269531250000003","60.414414414414416"
"19.397265625","0","3.3039843749999998","58.3","0.10621147463252727","57.35419630156473","19.000390624999998","0.42927137663979775","2.936875","60.020546862652125"
"19.3675","0","3.33375","58.3","0.3186344238975818","58.734945471787576","18.980546874999998","0.6416943259048523","2.9567187500000003","59.98735577682946"
"19.34765625","0","3.343671875","58.1","0.1327643432906591","57.1683262209578","18.960703125","0.4540540540540541","2.9765625","59.991781254939156"
"19.317890625","0","3.35359375","57.9","0.4513987671882409","56.610715979137034","18.940859375","0.5642484589853011","2.99640625","60.04488699225542"
"19.288124999999997","-0.1","3.3932812500000002","57.9","0.716927453769559","56.5045045045045","18.9309375","0.2832305990200727","3.006328125","60.04488699225542"
"19.278203124999997","-0.1","3.403203125","57.8","0.7434803224276909","55.73447131341868","18.8515625","0.6704599336178284","3.026171875","60.18207681365576"
"19.268281249999998","-0.1","3.423046875","57.8","0.7965860597439545","55.920341394025606","18.83171875","0.4912280701754386","3.0559375","60.264390706495966"
"19.278203124999997","-0.1","3.4428906250000004","57.5","0.7434803224276909","56","18.811875","0.44254781096886364","3.0757812500000004","60.06258890469417"
"19.268281249999998","-0.1","3.4528125000000003","57.1","0.23897581792318634","55.522048364153626","18.782109375","0.3938675517622886","3.095625","60.00758653390233"
"19.268281249999998","-0.1","3.462734375","57.1","0.29208155523945","55.62825983878616","18.762265624999998","0.5443338074917022","3.1452343750000002","59.54746325272641"
"19.228593749999998","-0.1","3.462734375","56.9","0.1327643432906591","55.04409672830726","18.742421874999998","0.39829302987197723","3.15515625","59.36557610241821"
"19.218671875","0","3.522265625","56.9","0.05310573731626363","55.28307254623044","18.71265625","0.5815078236130867","3.1750000000000003","58.796902165323225"
"19.218671875","0","3.5321875","56.7","0.37174016121384545","54.990990990990994","18.6928125","0.5111427216690375","3.184921875","58.81460407776198"
"19.218671875","0","3.5619531250000005","56.4","0.3451872925557136","53.76955903271693","18.67296875","0.38501659554291134","3.2047656250000003","58.96507033349138"
"19.218671875","-0.1","3.601640625","56.4","0.5576102418207681","54.2475106685633","18.653125","0.3186344238975818","3.224609375","58.85443338074917"
"19.218671875","-0.1","3.6314062500000004","56.1","0.6372688477951636","52.999525841631105","18.623359375","0.5974395448079659","3.244453125","58.672988778251934"
"19.218671875","-0.1","3.6314062500000004","56.1","0.6903745851114272","53.95542911332385","18.59359375","0.4912280701754386","3.254375","58.223802750118544"
"19.218671875","-0.1","3.6314062500000004","55.8","0.5045045045045046","53.71645329540067","18.504296874999998","0.5465465465465466","3.27421875","58.11095305832148"
"19.218671875","-0.1","3.6413281250000002","55.5","0.5045045045045046","53.55713608345187","18.484453124999998","0.49786628733997157","3.2940625000000003","57.982614193140506"
"19.218671875","0","3.6413281250000002","55.5","0.1593172119487909","53.87577050734946","18.385234375","0.48680259206574994","3.303984375","57.70823455033982"
"19.159140625","-0.1","3.6413281250000002","55.1","0.1593172119487909","51.08771929824562","18.3753125","0.4009483167377904","3.33375","57.90516832622096"
"19.14921875","-0.1","3.6810156249999997","55.1","0.3186344238975818","53.18539592223803","18.35546875","0.4434329065908013","3.35359375","58.08440018966335"
"19.139296875","-0.1","3.6909375000000004","54.9","0.21242294926505453","52.65433854907539","18.335625","0.6012328117591276","3.3635156250000002","57.274537695590325"
"19.139296875","-0.1","3.6810156249999997","54.7","0.5310573731626363","53.87577050734946","18.31578125","0.5244191559981034","3.3734375","57.13181602655287"
"19.139296875","0","3.7008593750000003","54.7","0.9027975343764818","54.67235656709341","18.2959375","0.5177809388335705","3.383359375","56.94528212422949"
"19.139296875","0","3.7008593750000003","54.5","0.5310573731626363","53.79611190137506","18.276093749999998","0.4646752015173068","3.413125","56.80986249407302"
"19.139296875","0","3.7008593750000003","54.5","1.3807491702228545","54.725462304409675","18.256249999999998","0.37174016121384545","3.4230468750000003","56.60186502291765"
"19.099609375","0","3.6909375000000004","54.4","0.7434803224276909","54.2475106685633","18.186796875","0.45582424529792953","3.43296875","56.39829302987198"
"19.0896875","0","3.71078125","54.2","0.5841631104789","53.18539592223803","18.15703125","0.431484115694642","3.442890625","56.35846372688478"
"19.079765625","0","3.7405468749999997","54.2","0.7434803224276909","52.94642010431484","18.1371875","0.43812233285917496","3.462734375","55.86281017859966"
"19.079765625","0","3.7504687500000005","54.1","0.6638217164532955","51.56567093409199","18.0975","0.42263315947526475","3.47265625","55.62660028449502"
"19.079765625","0","3.8000781249999998","53.9","0.18587008060692273","53.0791844476055","18.087578125","0.6505452821242295","3.502421875","55.34060376165639"
