"Press 1, x","Press 1, y","Release 1, x","Release 1, y","Press 2, x","Press 2, y","Release 2, x","Release 2, y","Press 3, x","Press 3, y","Release 3, x","Release 3, y","Press 4, x","Press 4, y","Release 4, x","Release 4, y"
"-1.7352759576617238","0.06345450866788814","4.148395917338275","689.4559857930101","-1.63338354555166","0.052653741235056124","4.14114770444834","655.2626462349647","-1.6363277508826828","0.05386882757124972","4.138203499117317","674.5391809011187","-1.6329319209809725","0.052653741235056124","4.141599329019027","671.9933725124038"
"-1.7451978326617246","0.05594460006224713","4.054454328117782","732.8808425330918","-1.64330542055166","0.05411634515825212","4.052520752524415","705.7444206440747","-1.6462496258826826","0.05572520947376773","4.148125374117317","717.4401329159116","-1.6428537959809724","0.052653741235056124","4.151521204019027","725.147324289193"
"-1.7650415826617243","0.06581717654382015","3.960512738897287","638.8736268429776","-1.6532272955516598","0.052653741235056124","3.96389380060049","625.5492580633528","-1.6561715008826825","0.05329068165322213","4.056020171273349","739.0939839988284","-1.6527756709809722","0.052653741235056124","4.061953605074186","745.5325492942276"
"-1.7948072076617239","0.05978393536063664","3.950590863897287","160.95428030152033","-1.6631491705516597","0.055774968163938315","3.95397192560049","207.63836449334377","-1.6561715008826825","0.056771213890878046","3.9639149684293806","615.1934426353986","-1.662697545980972","0.052653741235056124","3.9723860061293452","668.2623050245162"
"-1.8047290826617246","0.06123859034946745","3.940668988897287","104.08703447438009","-1.6631491705516597","0.05820303259071155","3.94405005060049","131.38066465830295","-1.6561715008826825","0.056831358428855484","3.9539930934293808","267.59290580622144","-1.662697545980972","0.055840678204546364","3.9624641311293454","342.1172434543098"
"-1.8146509576617245","0.07239889419820217","3.930747113897287","83.97935067967359","-1.6631491705516597","0.0565400888024055","3.93412817560049","89.93010590417184","-1.6462496258826826","0.05928280937616032","3.9440712184293805","148.9394871269199","-1.662697545980972","0.059086999092722754","3.9525422561293455","205.18731756888013"
"-1.8245728326617243","0.058445652770912286","3.920825238897287","78.21285049079628","-1.6532272955516598","0.057171699963911575","3.92420630060049","77.14485371025273","-1.6363277508826828","0.056066483722513466","3.9341493434293806","86.5498221642619","-1.6527756709809722","0.05848564295412879","3.942620381129345","122.17610198995062"
"-1.8245728326617243","0.06259169901783161","3.9109033638972868","76.21880154974308","-1.64330542055166","0.055699825438737055","3.9142844256004903","75.15558175160453","-1.626405875882683","0.055812965709159494","3.9242274684293807","82.33879843658944","-1.6428537959809724","0.055353933093264134","3.9326985061293454","84.87742337181118"
"-1.8245728326617243","0.06284478792571215","3.900981488897287","75.71517111904588","-1.63338354555166","0.059994887849559135","3.90436255060049","75.51044330168928","-1.616484000882683","0.05652533985528083","3.914305593429381","76.05865890149971","-1.6329319209809725","0.06238323689805562","3.9227766311293455","78.47217239278129"
"-1.8146509576617245","0.06176688875650815","3.891059613897287","74.92128213840753","-1.6234616705516594","0.0543857721967356","3.89444067560049","74.92526295707836","-1.6065621258826832","0.05857728712399994","3.9043837184293806","75.29752637163843","-1.6230100459809726","0.05763450054107494","3.912854756129345","76.08231633817202"
"-1.7948072076617239","0.06282548670091924","3.8811377388972867","73.99545745325051","-1.6135397955516595","0.06111594964783299","3.8845188006004903","74.52092551779909","-1.5966402508826825","0.0568421070151174","3.8944618434293807","75.73791865430772","-1.6130881709809728","0.054249309151269944","3.9029328811293453","75.41831578387881"
"-1.784885332661724","0.06456351603822358","3.871215863897287","73.62694738200864","-1.6036179205516596","0.05425903822392979","3.87459692560049","74.72906546544496","-1.5867183758826826","0.06581717654382015","3.884539968429381","75.77113005579001","-1.603166295980972","0.05771660096919614","3.8930110061293455","75.40125513243242"
"-1.7749634576617241","0.062227148732339053","3.861293988897287","73.95678664330538","-1.5936960455516598","0.05310249471149126","3.86467505060049","74.10464562250736","-1.5767965008826827","0.056866040533860615","3.8746180934293806","73.5894139488266","-1.5932444209809722","0.05453423199345098","3.883089131129345","74.73247759573424"
"-1.7650415826617243","0.07634792479083137","3.8513721138972867","73.42904382523061","-1.58377417055166","0.0558556579317825","3.8547531756004902","74.42538586969935","-1.566874625882683","0.052653741235056124","3.8646962184293807","73.90674206572932","-1.5833225459809723","0.05446938748454082","3.8731672561293453","74.39638276224049"
"-1.7451978326617246","0.05923545888943814","3.841450238897287","74.73930185631279","-1.57385229555166","0.0543857721967356","3.84483130060049","74.46291930288139","-1.556952750882683","0.06235311462046119","3.854774343429381","74.27070262991882","-1.5734006709809725","0.053024542229669194","3.8632453811293455","74.23771870378914"
"-1.7352759576617238","0.24220720968125814","3.8216064888972867","73.39492252233784","-1.5639304205516593","0.052653741235056124","3.83490942560049","73.66789294547996","-1.5470308758826832","0.05341683893411491","3.8448524684293806","74.46633143317067","-1.5634787959809726","0.056004433859105154","3.853323506129345","74.05141638999464"
"-1.725354082661724","0.05850415692784014","3.811684613897287","74.19336101002854","-1.5540085455516595","0.053815220821123534","3.8249875506004902","73.46180027600765","-1.5371090008826824","0.054595887428152454","3.8349305934293807","74.4481334049612","-1.5535569209809728","0.053992395673235515","3.8434016311293453","74.7802474197841"
"-1.715432207661724","0.11518005895168526","3.801762738897287","73.51434708246252","-1.5440866705516596","0.054299170648651626","3.81506567560049","73.45634086754482","-1.5271871258826826","0.05369295981206382","3.825008718429381","73.98863319267195","-1.543635045980973","0.052653741235056124","3.8334797561293454","74.09782136192881"
"-1.7055103326617242","0.06017570426863556","3.7918408638972867","74.55845895098113","-1.5341647955516597","0.05477687596227612","3.80514380060049","73.32440516302613","-1.5172652508826827","0.052653741235056124","3.8150868434293805","74.30596130957467","-1.5337131709809722","0.05348951490545383","3.823557881129345","73.81120241762957"
"-1.6856665826617245","0.18209418843790243","3.781918988897287","74.00228171382906","-1.5242429205516599","0.05411634515825212","3.79522192560049","73.83304005148095","-1.497421500882683","0.052653741235056124","3.8051649684293807","73.43996264215629","-1.5237912959809723","0.05704155300464413","3.8136360061293453","74.07734858019315"
"-1.6757447076617238","0.052653741235056124","3.771997113897287","73.27891009250244","-1.51432104555166","0.054202380683146","3.78530005060049","74.20700953118565","-1.4874996258826831","0.05378203569009304","3.795243093429381","73.07418227514584","-1.5138694209809724","0.055626129853164126","3.8037141311293454","73.68495359692635"
"-1.665822832661724","0.0822714706797752","3.762075238897287","73.63035951229791","-1.5043991705516602","0.054432583844348556","3.77537817560049","73.47271909293335","-1.4775777508826833","0.05440886594289132","3.7853212184293805","73.26071206429297","-1.5039475459809726","0.05667590202384513","3.793792256129345","73.83167519936524"
"-1.6459790826617242","0.05635595741564601","3.752153363897287","73.95314703766347","-1.4944772955516594","0.05411634515825212","3.76545630060049","73.24069423326254","-1.4676558758826825","0.05837697397799701","3.7753993434293807","74.07871343230886","-1.4940256709809727","0.055030472610249626","3.7838703811293453","74.59371763063699"
"-1.6360572076617244","0.0639366857854253","3.742231488897287","73.779355868263","-1.4845554205516596","0.052653741235056124","3.75553442560049","72.88992723952492","-1.4577340008826827","0.055626129853164126","3.765477468429381","73.27208583192389","-1.4841037959809729","0.05774926458038413","3.7739485061293454","74.10237086898117"
"-1.6261353326617245","0.05850415692784014","3.7323096138972867","73.06599316245158","-1.4746335455516597","0.05453423199345098","3.74561255060049","73.44951660696627","-1.4478121258826828","0.0604321348265985","3.7555555934293805","73.98863319267195","-1.4741819209809721","0.05631025104304613","3.7640266311293455","73.02641245109598"
"-1.606291582661724","0.059498727595613414","3.712465863897287","72.56918699233293","-1.45478979555166","0.054136945213508404","3.73569067560049","73.03323671167453","-1.437890250882683","0.052653741235056124","3.7456337184293806","73.48363790985903","-1.4642600459809723","0.05343727905105398","3.7541047561293452","73.82826306907596"
"-1.596369707661724","0.05983379685801831","3.702543988897287","72.65449024956483","-1.4448679205516601","0.052653741235056124","3.7257688006004903","71.80032030048262","-1.427968375882683","0.052653741235056124","3.735711843429381","73.17592579649882","-1.4543381709809724","0.053405937538414064","3.7441828811293454","73.54846838535528"
"-1.5765259576617243","0.05894929725229109","3.692622113897287","72.05873230105716","-1.4349460455516594","0.056066483722513466","3.71584692560049","72.45999882307608","-1.4180465008826832","0.055634141682323446","3.725789968429381","72.75571678148005","-1.4444162959809725","0.053815220821123534","3.734261006129345","73.13218849006356"
"-1.5666040826617245","0.062227148732339053","3.682700238897287","72.02870555451152","-1.4250241705516595","0.053405937538414064","3.70592505060049","72.09490088212348","-1.4081246258826825","0.052653741235056124","3.7158680934293806","72.5145929077045","-1.4344944209809727","0.05280504508917984","3.7243391311293452","73.33350417713086"
"-1.5566822076617246","0.10004210834660662","3.672778363897287","71.80486980753498","-1.4151022955516597","0.05407681532249007","3.69600317560049","72.08693924478185","-1.3982027508826826","0.05371530859866612","3.7059462184293808","72.63742959811846","-1.4245725459809728","0.052653741235056124","3.7144172561293454","72.82577919008652"
