"Press 1, x","Press 1, y","Release 1, x","Release 1, y","Press 2, x","Press 2, y","Release 2, x","Release 2, y","Press 3, x","Press 3, y","Release 3, x","Release 3, y","Press 4, x","Press 4, y","Release 4, x","Release 4, y"
"-2.1231119836937067","0.109421056004101","3.899466141306293","621.8143571153953","-2.001030910192312","0.10530748247011225","3.8925628398076877","616.7464345215211","-2.0203333742048377","0.10530748247011225","3.912947875795162","692.2321542996284","-2.019522502211675","0.10530748247011225","3.8939149977883245","614.1532377656946"
"-2.1330338586937065","0.10969529423970026","3.909388016306293","658.4613610149943","-2.0109527851923117","0.10530748247011225","3.902484714807688","634.1090056937809","-2.0302552492048376","0.10530748247011225","3.8245815390105964","698.6493290126509","-2.029444377211676","0.10530748247011225","3.913758747788324","692.758691711979"
"-2.1330338586937065","0.10976279903615546","3.919309891306293","696.2075117628752","-2.0208746601923124","0.10530748247011225","3.8138012016218727","722.1987147800297","-2.0302552492048376","0.10872655657628473","3.7362152022260307","445.99272585075477","-2.039366252211676","0.10530748247011225","3.8237498246770336","705.6062045733327"
"-2.1330338586937065","0.11109939400596841","3.824549187766606","722.4751469215138","-2.0307965351923123","0.1071879732285071","3.7251176884360575","407.7768666108578","-2.0302552492048376","0.11087662817766626","3.726293327226031","192.3486086670957","-2.0492881272116756","0.10530748247011225","3.733740901565743","434.00932427481564"
"-2.1231119836937067","0.10610526642821916","3.7297884842269196","391.09837375687414","-2.040718410192312","0.10574626364707104","3.7151958134360576","140.94145372885575","-2.0203333742048377","0.11659042702048142","3.7163714522260305","99.96176895464478","-2.0592100022116755","0.10530748247011225","3.723819026565743","215.00515378789177"
"-2.103268233693707","0.10530748247011225","3.7198666092269197","172.39447073540666","-2.040718410192312","0.10807873200879942","3.7052739384360573","91.64981956996719","-2.010411499204838","0.10666921715722577","3.7064495772260306","79.04541028137974","-2.0592100022116755","0.10846670694421562","3.7138971515657433","108.47162189610042"
"-2.093346358693707","0.10906846398690198","3.7099447342269194","96.20842563644062","-2.040718410192312","0.10733262636376824","3.6953520634360575","62.496578378388655","-2.000489624204838","0.1077756265905055","3.6965277022260308","50.58824366881361","-2.0592100022116755","0.10657319740364725","3.703975276565743","77.75562503203322"
"-2.0834244836937064","0.10618504482402984","3.7000228592269195","65.51972581468765","-2.0307965351923123","0.1063747880356877","3.6854301884360576","49.830750744594226","-1.9905677492048381","0.10829917231301316","3.686605827226031","50.42446141492834","-2.0492881272116756","0.10530748247011225","3.694053401565743","64.44831690385482"
"-2.0735026086937065","0.10794016953186504","3.6901009842269197","50.39716437261413","-2.0208746601923124","0.10530748247011225","3.6755083134360573","49.79662944170146","-1.9806458742048383","0.10530748247011225","3.6766839522260306","50.233382118728855","-2.039366252211676","0.10560665145440234","3.6841315265657433","50.61554071112783"
"-2.0635807336937066","0.1077756265905055","3.6801791092269194","50.076424125422136","-2.0109527851923117","0.10557075117628752","3.6655864384360575","49.65877937801469","-1.9707239992048375","0.10587980574440632","3.6667620772260308","49.92970252298325","-2.029444377211676","0.10530748247011225","3.674209651565743","50.37669159087847"
