"Press 2, x","Press 2, y","Release 2, x","Release 2, y","Press 4, x","Press 4, y","Release 4, x","Release 4, y"
"-6.849618865486228","0.7634792479083138","4.183506134513773","640.7335045129164","-6.839964660398092","1.0728199776642684","4.193160339601909","637.7651498507901"
"-6.859540740486228","1.2956581325340597","4.203349884513773","676.4722313762107","-6.849886535398092","1.440455920930464","4.213004089601909","663.986712985848"
"-6.879384490486228","1.1781274601343807","4.2132717595137725","688.3357774482344","-6.879652160398091","1.1912908954431447","4.2229259646019095","682.5636110653413"
"-6.889306365486227","1.4808864722359534","4.233115509513773","704.4906034309149","-6.889574035398091","1.1715457424799987","4.232847839601909","691.1790794749273"
"-6.899228240486227","1.0464931070467405","4.243037384513773","727.4114351623003","-6.899495910398091","1.4761852453399662","4.237808777101909","718.0785595283867"
"-6.909150115486227","1.237362919023819","4.252959259513773","742.6612749675035","-6.909417785398091","1.1491679024550998","4.242769714601909","726.3682329140807"
"-6.928993865486227","1.0728199776642684","4.262881134513773","757.7531535490015","-6.929261535398091","1.96511284252263","4.262613464601909","734.6875240292196"
"-6.919071990486227","1.688210578348987","4.282724884513773","747.5679454788452","-6.909417785398091","1.1945817542703359","4.272535339601909","729.3464601526887"
"-6.928993865486227","1.838493131457376","4.089142777351462","761.4100497914758","-6.919339660398091","1.1880000366159538","4.2824572146019095","705.8661824206808"
"-6.909150115486227","1.0070028011204484","4.089142777351462","736.979196920256","-6.919339660398091","1.0596565423555044","4.087197363206651","694.876921280873"
"-6.919071990486227","1.3360886838395492","4.089142777351462","647.4005404358796","-6.919339660398091","1.025102524669999","4.087197363206651","523.6357505832418"
"-6.919071990486227","1.1759335542495866","4.079220902351462","543.5387065605918","-6.909417785398091","1.1485097306896617","4.087197363206651","373.3860054252398"
"-6.919071990486227","0.9170526598438942","4.069299027351462","430.6335900419581","-6.899495910398091","1.1276676247841186","4.077275488206651","317.09154253599274"
