"Press 1, x","Press 1, y","Release 1, x","Release 1, y","Press 3, x","Press 3, y","Release 3, x","Release 3, y"
"-7.237995044392665","0.9148587539591001","3.9340362056073355","620.2182905842076","-7.102348069212022","0.895113600995954","3.960542555787979","633.6680306109373"
"-7.247916919392665","1.3821607074202231","3.9439580806073353","651.361881571801","-7.122191819212022","1.0333296717379763","3.9704644307879793","653.9660478570514"
"-7.257838794392665","1.224199483715055","3.973723705607336","677.6492618834027","-7.132113694212022","1.1013407541665907","3.980386305787979","676.1628906464548"
"-7.267760669392665","1.6147147312083878","3.9836455806073356","695.6678109152159","-7.171801194212021","1.1583823071712347","4.010151930787979","717.9535068929533"
"-7.267760669392665","0.8995014127655421","3.9935674556073355","715.7650857728713","-7.171801194212021","1.272465413180523","4.039917555787979","755.8225163703827"
"-7.267760669392665","1.3689972721114592","4.013411205607335","728.336166492741","-7.171801194212021","1.0442992011619463","4.049839430787979","768.2970652313214"
"-7.257838794392665","0.37296400041498085","4.023333080607335","746.2285659361785","-7.191644944212021","1.1353462953808977","4.059761305787979","767.3712369479383"
"-7.257838794392665","1.1452188718624707","4.033254955607335","752.2607101664196","-7.201566819212021","1.1583823071712347","3.955066307139223","786.9282348482118"
"-7.257838794392665","1.1024377071089875","4.0530987056073355","790.6090880796764","-7.201566819212021","1.1470993626208654","3.9352225571392228","786.6325168898078"
"-7.247916919392665","1.5576731782037436","4.072942455607335","784.8731211438825","-7.201566819212021","0.9280221892678642","3.9451444321392226","782.4628936763119"
"-7.228073169392665","0.5265374123505612","4.082864330607336","784.5451322141058","-7.191644944212021","1.1101163777057665","3.955066307139223","770.8991841259538"
"-7.218151294392666","1.8999224962316086","3.8721881480101366","804.3937924222552","-7.186684006712021","1.0464931070467405","3.9451444321392226","628.760072665562"
"-7.208229419392664","0.7221084512236268","3.8622662730101367","683.3848664665898","-7.181723069212021","0.8506870068288754","3.955066307139223","533.7766018029716"
"-7.1685419193926645","0.9960332716964784","3.8721881480101366","634.3900876428683","-7.161879319212021","0.9828698363877143","3.9451444321392226","421.68016016289647"
"-7.148698169392665","0.7601883890811227","3.8721881480101366","406.8828884750673","-7.142035569212021","1.232975107254231","3.955066307139223","389.25241127037555"
"-7.118932544392665","1.0486870129315344","3.8721881480101366","279.3545189133576","-7.112269944212022","1.1649640248256168","3.955066307139223","336.85460117148233"
"-7.0990887943926655","1.2022604248671147","3.8622662730101367","247.76842882552486","-7.09242619421202","1.0563656835283135","3.955066307139223","270.39085264342816"
"-7.079245044392664","1.342670401493931","3.8523443980101364","210.53185097865025","-7.072582444212021","1.316343530876403","3.9451444321392226","227.3616149421251"
"-7.039557544392665","1.0223601423140065","3.8225787730101364","176.90871910811947","-7.062660569212021","1.0234570952564033","3.9352225571392228","177.43418717266806"
"-6.999870044392665","1.1452188718624707","3.8027350230101367","180.64727652840344","-7.052738694212021","1.2053945761311062","3.925300682139223","171.18657661300276"
"-6.980026294392665","1.0201662364292123","3.7928131480101364","184.37104805076723","-7.032894944212021","0.8731745421480139","3.9054569321392227","172.21021569978572"
"-6.960182544392664","0.8161329891433698","3.7729693980101366","186.82095759846777","-7.022973069212021","1.5335402134710097","3.895535057139223","174.46449644423438"
"-6.950260669392664","2.3079889908032936","3.7531256480101365","183.78188688748548","-6.993207444212022","0.9834966666405125","3.8756913071392227","180.66206242632364"
"-6.930416919392664","1.0267479540835944","3.7332818980101368","182.15771286978986","-6.973363694212022","0.858914153896853","3.865769432139223","183.0539657591065"
"-6.900651294392665","1.78583939022232","3.7035162730101368","184.64060634362008","-6.953519944212021","1.316343530876403","3.855847557139223","181.76418050975997"
"-6.890729419392665","0.9389917186918341","3.6836725230101366","188.2233431473604","-6.923754319212021","1.3459612603211222","3.836003807139223","180.2014248372713"
"-6.870885669392665","1.6520111312498857","3.6737506480101367","187.18946766970961","-6.903910569212021","0.6581717654382016","3.8161600571392227","179.70666594532622"
"-6.841120044392664","0.7174072243276397","3.6539068980101366","188.73857482104117","-6.884066819212022","1.2834349426044929","3.806238182139223","180.77466272586977"
"-6.821276294392664","1.9613518610058405","3.6439850230101367","191.74807373618304","-6.864223069212022","0.9697064010789503","3.796316307139223","184.8078007277946"
"-6.811354419392664","0.895113600995954","3.6042975230101364","195.26598006442714","-6.8344574442120205","1.1860255213196391","3.776472557139223","185.77684572994914"
"-6.781588794392665","1.6717562842130318","3.5844537730101367","197.76024730588827","-6.824535569212021","1.1583823071712347","3.7566288071392226","183.4790197037135"
"-6.751823169392665","0.6779169184013476","3.5546881480101367","196.56600170464148","-6.794769944212021","1.257108071986965","3.736785057139223","184.75320664316618"
"-6.731979419392665","1.2549141661021708","3.5348443980101365","199.2638593866961","-6.7650043192120215","0.9477673422310102","3.7169413071392228","187.1041644124777"
"-6.712135669392664","0.7196011302124337","3.5150006480101363","200.81410391479073","-6.745160569212022","1.0925651306274144","3.707019432139223","190.65960417390383"
"-6.692291919392664","0.842459859760898","3.4951568980101366","198.5677848076837","-6.725316819212022","1.2110360484062908","3.6871756821392228","191.93915303238254"
"-6.6724481693926645","1.1408310600928826","3.4653912730101366","201.32251132789295","-6.71539494421202","1.1671579307104107","3.6574100571392227","190.99740507254222"
"-6.652604419392665","1.329506966185167","3.4356256480101366","204.84724191671557","-6.695551194212021","0.9378947657494372","3.637566307139223","192.06198972279648"
"-6.642682544392665","1.0750138835490626","3.4257037730101367","206.26555074029153","-6.675707444212021","1.3821607074202231","3.617722557139223","195.5901324419084"
"-6.612916919392665","0.5627368594496623","3.4058600230101366","207.4609337183014","-6.655863694212021","1.0234570952564033","3.5978788071392227","195.84717959036723"
"-6.583151294392664","1.320731342645991","3.3860162730101364","207.6667989124211","-6.645941819212021","1.281241036719699","3.587956932139223","194.96132557431315"
"-6.573229419392664","0.8819501656871901","3.3562506480101364","206.4850644555683","-6.616176194212022","0.8161329891433698","3.558191307139223","195.85969073476124"
"-6.563307544392664","1.5796122370516836","3.3463287730101365","205.3647483439225","-6.606254319212022","1.2110360484062908","3.548269432139223","199.0466204249455"
"-6.533541919392665","0.7941939302954298","3.3165631480101365","205.71960989400728","-6.59633244421202","1.30647095439483","3.518503807139223","201.7660882654989"
"-6.523620044392665","1.8560443785357283","3.3066412730101367","206.00054195449104","-6.576488694212021","1.2406537778510098","3.498660057139223","203.1036433388953"
"-6.493854419392665","0.6976620713644937","3.2967193980101364","204.85065404700487","-6.546723069212021","1.30647095439483","3.4788163071392226","203.47215341013714"
"-6.474010669392666","1.4567535075032194","3.2669537730101363","202.65779164776316","-6.536801194212021","0.9921939363980888","3.458972557139223","201.5886574904565"
"-6.454166919392664","0.456332424037153","3.2570318980101365","203.44030686077056","-6.526879319212021","1.2505263543325829","3.4391288071392228","201.94351904054128"
"-6.434323169392664","1.3520728552859054","3.2471100230101366","203.581341579394","-6.507035569212022","0.7996786950074148","3.429206932139223","203.05587351484542"
"-6.414479419392665","0.86001110683925","3.2371881480101368","203.79630578761842","-6.487191819212022","1.3640609838706728","3.4093631821392227","202.84773356719955"
"-6.374791919392665","0.9784820246181262","3.1975006480101364","203.11046759947385","-6.477269944212022","1.4019058603833692","3.399441307139223","202.48036087272078"
"-6.3549481693926655","0.6932742595949056","3.1875787730101366","202.66689066186788","-6.46734806921202","1.1978726130975268","3.369675682139223","204.04197916844632"
"-6.335104419392664","0.9534088145061949","3.1677350230101364","201.80362169868093","-6.437582444212021","1.1109939400596842","3.359753807139223","205.78557774626663"
"-6.315260669392664","1.316343530876403","3.1478912730101367","201.71831844144901","-6.417738694212021","1.0629474011826954","3.339910057139223","205.5706135380422"
"-6.295416919392665","1.0761108364914596","3.1181256480101367","203.05587351484542","-6.378051194212022","1.2862556787420851","3.3200663071392227","207.98071489903452"
"-6.275573169392665","0.9806759305029202","3.0982818980101365","203.9703244323715","-6.358207444212022","0.9916454599268902","3.300222557139223","207.8988237720919"
"-6.255729419392665","1.1207724920033375","3.0883600230101367","203.10705546918456","-6.3383636942120205","1.1221828600721335","3.2903006821392227","207.63950187010687"
"-6.235885669392665","1.257108071986965","3.0685162730101365","202.03450918158865","-6.328441819212021","0.9665722498149588","3.280378807139223","208.6108216257876"
"-6.216041919392664","1.2110360484062908","3.0486725230101364","202.5877292391567","-6.308598069212021","0.9280221892678642","3.270456932139223","208.12288699442104"
"-6.196198169392664","0.9576399187125832","3.0189068980101363","201.99356361811732","-6.288754319212021","1.0761108364914596","3.240691307139223","208.89289106303443"
"-6.1763544193926645","1.5203767781622455","2.9990631480101366","201.4021277013094","-6.278832444212021","1.2022604248671147","3.2307694321392226","208.42383688593523"
"-6.156510669392665","1.0399113893923584","2.9891412730101363","200.84253833386805","-6.258988694212022","1.1820764907270098","3.210925682139223","208.7677796190943"
"-6.136666919392665","1.30647095439483","2.9792193980101365","199.73928287366866","-6.239144944212022","1.253817213159774","3.1910819321392228","208.13994764586744"
"-6.116823169392665","0.858914153896853","2.9494537730101364","198.4540471313745","-6.21930119421202","1.0925651306274144","3.181160057139223","206.3019467967105"
"-6.096979419392664","1.4117784368649422","2.9395318980101366","196.58419973285098","-6.199457444212021","1.0892742718002235","3.1712381821392226","206.59311524806208"
"-6.067213794392664","1.1245334735201271","2.9196881480101364","196.04735790067144","-6.189535569212021","1.1771872147551834","3.151394432139223","206.03352588062072"
"-6.047370044392665","1.3920332839017961","2.8998443980101367","196.53870466232726","-6.169691819212021","1.0377174835075644","3.1315506821392227","205.94253573957334"
"-6.027526294392665","1.1452188718624707","2.8899225230101364","196.50117122914523","-6.159769944212021","0.9263767598542686","3.111706932139223","204.86771469845124"
"-6.007682544392665","1.3821607074202231","2.8601568980101364","196.6069472681128","-6.139926194212022","1.0451767635158642","3.1017850571392227","204.90979763868566"
"-5.997760669392665","0.7985817420650179","2.8502350230101365","196.62742004984847","-6.120082444212022","0.9543490598853922","3.081941307139223","203.99762147468573"
"-5.987838794392665","1.1583823071712347","2.8204693980101365","196.202041140452","-6.110160569212022","1.0662382600098865","3.062097557139223","202.62821985192275"
"-5.967995044392664","0.8249086126825459","2.8006256480101364","196.36127388728488","-6.0903168192120205","1.0135845187748302","3.0422538071392227","202.96715812732424"
"-5.948151294392664","1.0925651306274144","2.7907037730101365","196.12015001350937","-6.060551194212021","0.9569817469471451","3.022410057139223","202.31202911178315"
"-5.918385669392665","0.9148587539591001","2.7807818980101366","195.4695705050206","-6.040707444212021","1.143573442448875","3.0124881821392226","201.7353790928954"
"-5.908463794392665","0.7108255066732576","2.7609381480101365","196.87309343067636","-6.0208636942120215","1.224199483715055","2.992644432139223","202.38368384785795"
"-5.878698169392665","0.7470249537723588","2.7410943980101363","196.9379239061726","-6.010941819212022","1.0925651306274144","2.9827225571392226","201.72514270202757"
"-5.868776294392665","1.1583823071712347","2.7212506480101366","196.27597063005297","-5.991098069212022","1.1024377071089875","2.962878807139223","202.1400577452036"
"-5.848932544392664","0.7963878361802238","2.7014068980101364","197.34396741059652","-5.981176194212022","0.9971302246388754","2.9430350571392228","201.68078500826698"
"-5.829088794392664","1.5156755512662583","2.6815631480101367","195.5457747481478","-5.97125431921202","0.9063965455463233","2.9231913071392226","200.56501840367355"
"-5.819166919392664","0.7898061185258418","2.6716412730101364","195.1260827225668","-5.951410569212021","1.0355235776227705","2.893425682139223","199.6869635425664"
"-5.789401294392665","1.1320554365537066","2.6617193980101366","194.30034719256187","-5.931566819212021","1.257108071986965","2.873581932139223","199.5868743874143"
"-5.769557544392665","1.0794016953186505","2.6418756480101364","194.25257736851202","-5.921644944212021","1.2735623661229198","2.863660057139223","198.83620572377347"
"-5.749713794392665","1.1485097306896617","2.6319537730101366","192.370787513976","-5.911723069212021","0.8336842362217219","2.843816307139223","198.95449290713503"
"-5.729870044392666","1.2185580114398702","2.6121100230101364","191.98919760995858","-5.901801194212021","1.22231899295666","2.833894432139223","198.5996313570503"
"-5.710026294392666","1.1156011424177517","2.6021881480101365","192.0574402157441","-5.881957444212022","1.0728199776642684","2.8239725571392227","199.077329597549"
"-5.700104419392666","1.1386371542080886","2.5823443980101364","192.12568282152964","-5.862113694212022","1.2834349426044929","2.814050682139223","198.11169672568374"
"-5.6802606693926645","1.2399956060855717","2.5724225230101365","190.55724026522554","-5.8422699442120205","1.1353462953808977","2.7942069321392227","197.44405656574864"
"-5.670338794392665","1.1847091777887628","2.5625006480101367","189.49606774526055","-5.822426194212021","1.015229948188426","2.7644413071392226","196.75708100084097"
"-5.640573169392665","0.9313130480950551","2.5327350230101366","189.01495737447254","-5.802582444212021","1.1320554365537066","2.744597557139223","194.98959751099574"
"-5.620729419392664","0.875368448032808","2.5128912730101365","188.96036328984414","-5.792660569212021","0.9247313304406731","2.7247538071392228","194.36040068565313"
"-5.600885669392664","0.8473961480016845","2.5029693980101366","187.9173887980886","-5.7728168192120215","0.9444764834038192","2.714831932139223","193.21528976057195"
"-5.581041919392664","0.9740942128485383","2.4930475230101363","187.16899488797395","-5.752973069212022","1.0673352129522835","2.6949881821392228","192.94231933742984"
"-5.561198169392664","1.1518005895168526","2.4732037730101366","186.37055640028325","-5.743051194212022","1.0991468482817965","2.685066307139223","191.35567875291625"
"-5.541354419392665","0.9960332716964784","2.4533600230101364","186.4387990060688","-5.713285569212022","1.1123102835905605","2.6751444321392226","192.3349601459386"
"-5.521510669392665","1.0300388129107854","2.4335162730101367","186.15559219205883","-5.693441819212021","1.0794016953186505","2.655300682139223","192.04151694106082"
"-5.501666919392665","0.7174072243276397","2.4235943980101364","186.81413333788922","-5.683519944212021","0.9773850716757293","2.625535057139223","191.49898822506586"
"-5.481823169392666","1.0399113893923584","2.4136725230101366","186.8311939893356","-5.673598069212021","1.266980648468538","2.615613182139223","190.17849380311586"
"-5.461979419392666","1.1715457424799987","2.3938287730101364","186.95403067974954","-5.663676194212021","1.3854515662474143","2.595769432139223","190.53335535320062"
"-5.452057544392666","1.0563656835283135","2.3739850230101367","186.01228271990922","-5.643832444212022","1.0432022482195493","2.585847557139223","189.59501952364957"
"-5.422291919392665","0.8868864539279766","2.3541412730101365","184.34602576197918","-5.62398869421202","1.0728199776642684","2.5759256821392227","189.53246380167948"
"-5.412370044392665","1.1156011424177517","2.3342975230101364","187.02568541582434","-5.60414494421202","1.0497839658739314","2.556081932139223","188.91600559608355"
"-5.402448169392665","1.0102936599476393","2.3243756480101365","186.42515048491168","-5.584301194212021","1.1847091777887628","2.5461600571392227","187.89009175577442"
"-5.372682544392664","1.0267479540835944","2.2946100230101365","184.5211817834954","-5.574379319212021","0.9971302246388754","2.536238182139223","187.58137520579226"
"-5.362760669392664","1.0728199776642684","2.2846881480101366","183.5282518693159","-5.544613694212021","0.9609307775397742","2.526316307139223","186.898299218358"
"-5.332995044392664","0.9740942128485383","2.2549225230101366","182.30670922575493","-5.5247699442120215","1.1276676247841186","2.5163944321392226","186.77659990470715"
"-5.328034106892664","0.9411856245766281","2.2350787730101365","180.93844497975505","-5.504926194212022","0.9872576481573023","2.506472557139223","186.41491409404387"
"-5.323073169392664","1.0706260717794744","2.2053131480101364","180.45619723220395","-5.475160569212022","1.1057285659361786","2.4767069321392228","186.56504782677203"
"-5.303229419392665","1.1123102835905605","2.1755475230101364","179.79955171431206","-5.465238694212022","1.2417507307934068","2.4469413071392228","186.7015330383431"
"-5.283385669392665","1.1550914483440438","2.1557037730101367","179.3620407861093","-5.4553168192120225","1.298792283798051","2.4270975571392226","184.04575829652285"
"-5.273463794392665","1.1057285659361786","2.1457818980101364","179.15633807438434","-5.445394944212021","1.1781274601343807","2.4171756821392227","184.35057526903157"
"-5.243698169392665","1.1188920012449426","2.1259381480101367","178.31792891759068","-5.435473069212021","1.2044543307519089","2.397331932139223","183.53848826018375"
"-5.233776294392666","0.9839667893301113","2.1160162730101364","180.73826666945084","-5.425551194212021","0.9609307775397742","2.3874100571392227","184.89992824560508"
"-5.223854419392666","0.8643989186088381","2.1060943980101365","181.40590682938594","-5.405707444212021","1.1539944954016468","2.377488182139223","185.5971402013806"
"-5.204010669392666","0.9971302246388754","2.0862506480101364","180.5358136056204","-5.395785569212022","1.1884701593055524","2.367566307139223","183.4600092635304"
"-5.1841669193926645","0.9784820246181262","2.0763287730101365","178.77174224606446","-5.38586369421202","0.9773850716757293","2.347722557139223","182.96866250187458"
"-5.174245044392665","1.1847091777887628","2.0564850230101364","180.1434186223536","-5.36601994421202","1.0892742718002235","2.337800682139223","182.4090731344332"
"-5.144479419392665","0.8819501656871901","2.0465631480101365","178.63184490420412","-5.3461761942120205","0.6675742192301758","2.3278788071392227","181.56900665721335"
"-5.134557544392663","1.1671579307104107","2.0267193980101363","178.20874074833384","-5.336254319212021","1.1934848013279389","2.308035057139223","181.49462221690712"
"-5.114713794392664","0.7590914361387258","2.0167975230101365","177.71056972609946","-5.326332444212021","1.313052672049212","2.2683475571392226","180.83437500593212"
"-5.094870044392664","1.0859834129730326","2.0068756480101366","176.49243921282775","-5.296566819212021","0.9806759305029202","2.248503807139223","180.074038639805"
"-5.075026294392664","0.8161329891433698","1.9870318980101365","175.53363060154103","-5.286644944212021","1.0135845187748302","2.2385819321392226","179.61795055780505"
"-5.065104419392664","1.4523656957336313","1.9771100230101366","175.50292142893755","-5.266801194212022","1.0684321658946805","2.2286600571392228","179.17778575048837"
"-5.045260669392665","0.9247313304406731","1.9671881480101368","173.76273498140654","-5.246957444212022","0.9661961516632799","2.218738182139223","178.52095066980263"
"-5.025416919392665","1.303180095567639","1.9374225230101363","173.41356031513723","-5.217191819212022","0.9719003069637442","2.1988944321392228","176.78019553389007"
"-5.005573169392665","0.9828698363877143","1.9275006480101364","172.3432887810675","-5.2072699442120225","1.1485097306896617","2.188972557139223","176.6323365546881"
"-4.995651294392665","1.0333296717379763","1.9076568980101367","171.59944437800522","-5.197348069212021","1.1353462953808977","2.1691288071392227","176.01132884203975"
"-4.975807544392666","0.9828698363877143","1.8977350230101369","170.7475491824492","-5.177504319212021","0.9982271775812722","2.159206932139223","178.46806265031884"
"-4.955963794392666","1.0267479540835944","1.8778912730101363","169.55216620443932","-5.157660569212021","1.1748366013071898","2.149285057139223","179.72827610382498"
"-4.946041919392664","1.0091967070052423","1.8580475230101365","169.05399518220494","-5.147738694212022","1.1320554365537066","2.129441307139223","181.0157865996453"
"-4.926198169392665","0.9697064010789503","1.8481256480101367","168.25214456422495","-5.13781681921202","1.0223601423140065","2.1095975571392227","178.28039548440864"
"-4.916276294392665","1.1485097306896617","1.8183600230101362","167.5936034183946","-5.12789494421202","1.3953241427289873","2.099675682139223","179.19825853222403"
"-4.886510669392663","1.0969529423970026","1.8084381480101364","166.54266728929744","-5.10805119421202","1.0004210834660663","2.089753807139223","177.4887812572965"
"-4.866666919392664","1.0041820649828561","1.7885943980101366","165.9967264430132","-5.088207444212021","1.224199483715055","2.0798319321392227","176.7005791604736"
"-4.846823169392664","0.9170526598438942","1.7588287730101366","164.9935601379659","-5.068363694212021","1.073760223043466","2.059988182139223","176.58456673063822"
"-4.826979419392664","1.1452188718624707","1.7489068980101363","166.16392082718772","-5.058441819212021","1.3351484384603516","2.0500663071392227","176.30477204691755"
"-4.807135669392665","0.868786730378426","1.7290631480101366","165.2972397337115","-5.038598069212021","0.7930969773530329","2.040144432139223","175.4380909534413"
"-4.797213794392665","1.3689972721114592","1.7191412730101368","165.30861350134242","-5.0286761942120215","1.237362919023819","2.030222557139223","174.75907702587529"
"-4.787291919392665","1.0530748247011223","1.7092193980101364","163.57297656086376","-5.018754319212022","1.1803213660191747","2.010378807139223","174.36895679613465"
"-4.757526294392665","1.3887424250746052","1.6893756480101363","164.21559443201085","-4.998910569212022","1.0267479540835944","1.9905350571392226","173.63307403041404"
"-4.747604419392665","0.9170526598438942","1.6695318980101366","163.045233742789","-4.988988694212022","0.9214404716134821","1.9806131821392228","172.5070710349528"
"-4.727760669392666","0.868786730378426","1.6496881480101369","161.32040188155972","-4.979066819212022","1.253817213159774","1.9508475571392228","172.11808818197525"
"-4.717838794392666","0.9280221892678642","1.6199225230101364","160.73863366723808","-4.969144944212022","1.1221828600721335","1.940925682139223","170.78053310857885"
"-4.697995044392664","1.276853224950111","1.6100006480101365","159.54438806599128","-4.949301194212021","1.3119557191068152","1.9310038071392226","170.5996902032472"
"-4.6880731693926645","1.2022604248671147","1.5901568980101368","160.20634134211093","-4.929457444212021","0.9378947657494372","1.9210819321392227","169.56012784178097"
