"Press, x","Press, y","Release, x","Release, y"
"-19.843774206130657","0.5114934862834023","10.001225793869343","637.7640528978477"
"-19.843774206130657","0.5923545888943814","10.011147668869343","676.2539377406737"
"-19.843774206130657","0.5177617888113852","10.021069543869343","711.6855177800969"
"-19.833852331130657","0.456332424037153","10.030991418869343","744.3527764046796"
"-19.814008581130658","0.47827148288509314","10.040913293869343","767.8319571837451"
"-19.794164831130658","0.6274570830510854","10.050835168869343","783.1190933889897"
"-19.784242956130658","0.5704155300464413","10.060757043869343","814.5709281533966"
"-19.76439920613066","0.3817396239541569","10.070678918869342","821.7296430554794"
"-19.75447733113066","0.5002105417330331","9.697127353739942","285.0448148591077"
"-19.71478983113066","0.5002105417330331","9.697127353739942","106.47211354658438"
"-19.704867956130656","0.6450083301294375","9.697127353739942","101.98175008589648"
"-19.685024206130656","0.443168988728389","9.687205478739942","70.38087410014359"
"-19.665180456130656","0.434393365189213","9.677283603739943","67.41914500905158"
"-19.625492956130657","0.842459859760898","9.667361728739943","63.12441035161553"
"-19.605649206130657","0.41793907105325795","9.657439853739943","59.36196801930662"
"-19.585805456130657","0.5397008476593252","9.647517978739943","57.7969375932918"
"-19.565961706130658","0.6219723183391005","9.637596103739941","57.850621776509755"
"-19.546117956130658","0.5835789653552054","9.617752353739942","57.33743738100256"
"-19.52627420613066","0.5923545888943814","9.597908603739942","57.22824921174571"
"-19.51635233113066","0.4870471064242691","9.587986728739942","57.36018491626441"
"-19.49650858113066","0.5020910324914281","9.558221103739942","57.00987287323201"
"-19.46674295613066","0.3981939180901119","9.548299228739943","56.97347681681306"
"-19.456821081130656","0.6713352007469655","9.528455478739943","56.78694702766595"
"-19.446899206130656","0.47827148288509314","9.478846103739942","56.63226378788541"
"-19.337758581130657","0.3663822827605988","9.468924228739942","56.463932026947774"
"-19.317914831130658","0.6160487724501565","9.449080478739942","56.04424000136676"
"-19.298071081130658","0.5594460006224713","9.439158603739942","56.62771428083305"
"-19.26830545613066","0.6230692712814975","9.419314853739943","56.63681329493779"
"-19.24846170613066","0.447556800497977","9.409392978739943","56.36384287179567"
"-19.22861795613066","0.4804653887698871","9.389549228739941","55.90629244824315"
"-19.208774206130656","0.7108255066732576","9.379627353739941","56.204610124962755"
"-19.188930456130656","0.5246569215921664","9.359783603739942","56.02717934992038"
"-19.179008581130656","0.5089861652722092","9.349861728739942","56.35019435063856"
"-19.149242956130657","0.45507876353155646","9.339939853739942","56.09542195570591"
"-19.129399206130657","0.6502737042529431","9.280408603739943","56.18641209675329"
"-19.079789831130658","0.447556800497977","9.260564853739941","55.999882307606164"
"-19.059946081130658","0.5397008476593252","9.240721103739942","56.10907047686302"
"-19.040102331130658","0.5133739770417972","9.230799228739942","56.18511223759546"
"-19.02025858113066","0.5353130358897372","9.210955478739942","56.361568118269474"
"-19.00041483113066","0.5769972477008234","9.191111728739942","56.21143438554131"
"-18.98057108113066","0.5287313182353552","9.181189853739943","55.981684279396696"
"-18.950805456130656","0.4585263299219471","9.161346103739943","56.12954325859867"
"-18.940883581130656","0.6450083301294375","9.151424228739943","56.30924878716724"
"-18.921039831130656","0.5923545888943814","9.131580478739941","55.86144730729838"
"-18.891274206130657","0.5813850594704113","9.121658603739942","56.046677237287675"
"-18.881352331130657","0.3949030592629209","9.111736728739942","55.98623378644906"
"-18.811899206130658","0.6450083301294375","9.081971103739942","56.58403901313031"
"-18.801977331130658","0.6011302124335574","9.062127353739942","56.62771428083305"
"-18.78213358113066","0.5133739770417972","9.052205478739943","56.372941885900396"
"-18.76228983113066","0.6337253855790683","9.032361728739943","56.223718054582704"
"-18.75236795613066","0.7064376949036696","9.022439853739943","56.657286076673444"
"-18.73252420613066","0.5660277182768533","9.012517978739941","56.42753597052882"
"-18.712680456130656","0.5177617888113852","9.002596103739942","56.55037266094277"
"-18.692836706130656","0.5246569215921664","8.992674228739942","56.22508290669842"
"-18.682914831130656","0.5495734241408983","8.982752353739942","56.62316477378068"
"-18.653149206130657","0.6525302931630169","8.962908603739942","56.46939143541061"
"-18.633305456130657","0.5111800711570033","8.943064853739942","56.63681329493779"
"-18.613461706130657","0.5171349585585869","8.933142978739943","56.85518963345148"
"-18.583696081130658","0.5594460006224713","8.863689853739942","56.200060617910395"
"-18.544008581130658","0.7283767537516097","8.853767978739942","56.29560026601013"
"-18.52416483113066","0.49362882407865116","8.843846103739942","56.008981321710905"
"-18.50432108113066","0.5045983535026212","8.824002353739942","56.450283505790665"
"-18.48447733113066","0.447556800497977","8.814080478739942","56.05902589928696"
"-18.47455545613066","0.5338504319665413","8.804158603739943","56.63226378788541"
"-18.444789831130656","0.5949872759561342","8.794236728739943","56.3001497730625"
"-18.424946081130656","0.42342383576524295","8.774392978739943","56.245555688434074"
"-18.415024206130656","0.5133739770417972","8.764471103739941","56.30242452658869"
"-18.395180456130657","0.5265374123505612","8.754549228739942","56.33654582948145"
"-18.375336706130657","0.6669473889773775","8.744627353739942","56.0817734345488"
"-18.345571081130657","0.43878117695880103","8.724783603739942","55.89069413834932"
"-18.335649206130658","0.41464821222606696","8.665252353739943","55.76512774370394"
"-18.28603983113066","0.6186814595119094","8.645408603739941","55.813352518459055"
"-18.27611795613066","0.6555390783764486","8.625564853739942","56.17276357559618"
"-18.25627420613066","0.3784487651269659","8.615642978739942","56.16366456149144"
"-18.22650858113066","0.5199556946961792","8.595799228739942","56.05447639223459"
"-18.216586706130656","0.434393365189213","8.585877353739942","55.922540687715895"
"-18.196742956130656","0.6186814595119094","8.566033603739942","55.80880301140668"
"-18.166977331130656","0.5353130358897372","8.546189853739943","55.80880301140668"
"-18.157055456130657","0.6002526500796398","8.536267978739943","55.92481544124208"
"-18.147133581130657","0.5089861652722092","8.526346103739943","55.92709019476827"
"-18.127289831130657","0.6252631771662914","8.506502353739942","55.726911884464045"
"-18.107446081130657","0.5967424006639694","8.496580478739942","55.44029294016482"
"-18.097524206130657","0.46291414169153505","8.456892978739942","55.96348625118721"
"-18.01814920613066","0.7766426832170777","8.446971103739942","56.447553801559245"
"-17.99830545613066","0.5375069417745313","8.427127353739943","56.25010519548644"
"-17.97846170613066","0.5923545888943814","8.417205478739943","56.44482409732783"
"-17.968539831130656","0.5462825653137072","8.397361728739941","56.372941885900396"
"-17.948696081130656","0.49143491819385715","8.387439853739941","55.98077437798622"
"-17.918930456130656","0.6168009687535145","8.377517978739942","56.38886516058369"
"-17.899086706130657","0.5353130358897372","8.357674228739942","56.34109533653382"
"-17.879242956130657","0.434393365189213","8.347752353739942","56.61406575967594"
"-17.859399206130657","0.5791911535856173","8.327908603739942","56.58676871736173"
"-17.839555456130658","0.6274570830510854","8.317986728739942","56.49577857631435"
"-17.829633581130658","0.4870471064242691","8.298142978739943","56.798320795296874"
"-17.809789831130658","0.6844986360557296","8.258455478739942","57.173655127117286"
"-17.75025858113066","0.8336842362217219","8.238611728739942","57.16683086653873"
"-17.74033670613066","0.483457078612788","8.228689853739942","56.72780343598515"
"-17.710571081130656","0.49362882407865116","8.208846103739942","57.32378885984546"
"-17.690727331130656","0.5035014005602242","8.198924228739942","57.26919477521703"
"-17.670883581130656","0.6828532066421341","8.189002353739943","57.190033352505814"
"-17.651039831130657","0.5415813384177202","8.179080478739943","57.25281654982851"
"-17.641117956130657","0.6844986360557296","8.159236728739941","57.42387801499756"
"-17.631196081130657","0.5002105417330331","8.139392978739941","57.455724564364154"
"-17.601430456130657","0.5594460006224713","8.129471103739942","57.38748195857862"
"-17.591508581130658","0.6450083301294375","8.119549228739942","57.77419005802995"
"-17.571664831130658","0.7152133184428456","8.099705478739942","57.48302160667836"
"-17.551821081130658","0.6548809066110105","8.069939853739942","57.84925692439404"
"-17.48236795613066","0.6910803537101116","8.060017978739943","57.81513562150127"
"-17.472446081130656","0.37735181218456887","8.050096103739943","58.06080900232918"
"-17.452602331130656","0.5375069417745313","8.030252353739943","58.34742794662841"
"-17.432758581130656","0.8292964244521339","8.020330478739941","58.296245992289265"
"-17.422836706130656","0.5177617888113852","8.000486728739942","58.233690270319194"
"-17.402992956130657","0.6164875536271155","7.990564853739942","57.79542109094101"
"-17.393071081130657","0.447556800497977","7.970721103739942","58.324680411366565"
"-17.373227331130657","0.5067922593874151","7.960799228739942","58.374724988942624"
"-17.353383581130657","0.5495734241408983","7.950877353739942","58.15179914337656"
"-17.333539831130658","0.5879667771247933","7.931033603739943","58.402022031256834"
"-17.323617956130658","0.4964495602162434","7.921111728739942","58.5385072428279"
"-17.303774206130658","0.6186814595119094","7.891346103739942","58.32922991841894"
"-17.214477331130656","0.5660277182768533","7.871502353739942","58.841049461810414"
"-17.194633581130656","0.5879667771247933","7.851658603739942","58.66589344029421"
"-17.174789831130656","0.6568554219073252","7.841736728739942","59.12766840610964"
"-17.164867956130657","0.5561551417952803","7.831814853739942","59.084448089112136"
"-17.135102331130657","0.5397008476593252","7.811971103739943","58.76780239826728"
"-17.125180456130657","0.5762659457392253","7.802049228739942","59.06170055385029"
"-17.105336706130657","0.5557894908144813","7.792127353739942","59.0025569621695"
"-17.085492956130658","0.6033241183183514","7.772283603739942","59.525750273191896"
"-17.065649206130658","0.597619963017887","7.7623617287399425","59.43021062509215"
"-17.055727331130658","0.4673019534611231","7.752439853739942","59.41201259688268"
"-17.01603983113066","0.5660277182768533","7.732596103739942","59.268703124733065"
"-17.00611795613066","0.3981939180901119","7.712752353739942","59.68953252707717"
"-16.946586706130656","0.8907257892263661","7.692908603739943","59.28007689236399"
"-16.936664831130656","0.46072023580674104","7.682986728739943","59.452958160354"
"-16.916821081130657","0.6186814595119094","7.673064853739942","59.3671674559379"
"-16.896977331130657","0.49080808794105885","7.653221103739942","59.68953252707717"
"-16.887055456130657","0.5221496005809731","7.633377353739942","59.564421083137034"
"-16.867211706130657","0.4738836711155051","7.613533603739942","59.26642837120688"
"-16.857289831130657","0.5572520947376773","7.603611728739942","59.9033593585385"
"-16.837446081130658","0.5309252241201493","7.593689853739942","60.02164654190009"
"-16.817602331130658","0.7503158125995497","7.5738461037399425","60.66767654333644"
"-16.79775858113066","0.46072023580674104","7.563924228739943","59.9033593585385"
"-16.77791483113066","0.5089861652722092","7.554002353739943","60.03074555600482"
"-16.76799295613066","0.5867131166191968","7.534158603739942","59.87833706975048"
"-16.718383581130656","0.4080664945716849","7.524236728739942","60.16268126052351"
"-16.698539831130656","0.5528642829680893","7.514314853739942","59.969652175587306"
"-16.668774206130657","0.6932742595949056","7.494471103739942","60.06031735184522"
"-16.648930456130657","0.7536066714267408","7.474627353739942","60.28096844388511"
"-16.639008581130657","0.5936709324252578","7.454783603739942","60.37195858493247"
"-16.609242956130657","0.5364099888321342","7.434939853739943","60.43565168366564"
"-16.599321081130658","0.43878117695880103","7.425017978739942","60.4265526695609"
"-16.579477331130658","0.7519612420131453","7.395252353739942","60.779139466119474"
"-16.569555456130658","0.6186814595119094","7.385330478739942","60.57668640228906"
"-16.54971170613066","0.3949030592629209","7.375408603739942","60.572136895236696"
"-16.52986795613066","0.4519446122675651","7.365486728739942","60.613082458708014"
"-16.470336706130656","0.7108255066732576","7.355564853739942","60.790513233750396"
"-16.460414831130656","0.5045983535026212","7.335721103739942","60.86027234188672"
"-16.440571081130656","0.4519446122675651","7.315877353739943","60.97249351584514"
"-16.420727331130657","0.32250416506471874","7.305955478739943","60.77345258230401"
"-16.381039831130657","0.5133739770417972","7.296033603739942","60.7461555399898"
"-16.361196081130657","0.5923545888943814","7.276189853739942","60.80074962461823"
"-16.331430456130658","0.44097508284359505","7.266267978739942","61.114665611231665"
"-16.321508581130658","0.5243435064657672","7.256346103739942","60.729094888543415"
"-16.311586706130658","0.6976620713644937","7.236502353739942","61.07030791747107"
"-16.29174295613066","0.5111800711570033","7.226580478739942","61.21361738962068"
"-16.27189920613066","0.46072023580674104","7.216658603739942","61.077132178049624"
"-16.25205545613066","0.5660277182768533","7.196814853739943","61.06803316394488"
"-16.202446081130656","0.6055180242031454","7.186892978739943","60.817810276064606"
"-16.192524206130656","0.4958227299634451","7.176971103739942","60.91676205445363"
"-16.162758581130657","0.6073985149615403","7.157127353739942","60.69497358565065"
"-16.152836706130657","0.6581717654382016","7.147205478739942","61.18632034730647"
"-16.132992956130657","0.5039715232498229","7.127361728739942","61.19541936141121"
"-16.113149206130657","0.443168988728389","7.117439853739942","60.636967370732954"
"-16.093305456130658","0.39051524749333294","7.107517978739942","61.188270136043194"
"-16.073461706130658","0.5265374123505612","7.097596103739942","60.71885849767559"
"-16.05361795613066","0.6450083301294375","7.057908603739943","61.336454080034635"
"-16.03377420613066","0.5397008476593252","7.047986728739942","61.341003587087"
"-16.01393045613066","0.6581717654382016","7.028142978739942","61.45474126339623"
"-15.994086706130659","0.32031025917992473","7.018221103739942","61.02643767089466"
"-15.934555456130656","0.8117451773737818","6.998377353739942","61.24676379814508"
"-15.924633581130657","0.443168988728389","6.988455478739942","60.886052881850134"
"-15.904789831130657","0.5495734241408983","6.978533603739942","60.77004045201473"
"-15.875024206130657","0.6120997418575275","6.958689853739942","61.33304194974536"
"-15.865102331130657","0.556625264484879","6.938846103739943","61.15447379793989"
"-15.845258581130658","0.5967424006639694","6.928924228739942","61.568478939705436"
"-15.825414831130658","0.4975778546712803","6.919002353739942","60.82170985353807"
"-15.815492956130658","0.3949030592629209","6.889236728739942","61.582127460862544"
"-15.785727331130659","0.5791911535856173","6.879314853739942","61.44291254506007"
"-15.775805456130659","0.6230692712814975","6.869392978739942","61.20906788256832"
"-15.755961706130659","0.4720031803571102","6.849549228739942","61.156748551466066"
"-15.736117956130656","0.6493961418990255","6.839627353739942","61.152199044413706"
"-15.706352331130656","0.8227147067977519","6.8297054787399425","61.134455966909464"
"-15.686508581130656","0.5509837922096944","6.819783603739943","61.259112460144365"
"-15.666664831130657","0.6230692712814975","6.799939853739942","61.17267182614936"
"-15.656742956130657","0.47059281228831407","6.790017978739942","60.92244893826909"
"-15.646821081130657","0.5923545888943814","6.780096103739942","60.91140013542762"
"-15.607133581130658","0.5133739770417972","6.760252353739942","61.02026333989501"
"-15.587289831130658","0.3685761886453929","6.750330478739942","60.94649633268875"
"-15.577367956130658","0.4826592946546811","6.720564853739942","60.99524105110699"
"-15.527758581130659","0.5309252241201493","6.700721103739943","60.79961224785514"
"-15.517836706130659","0.4519446122675651","6.690799228739943","61.040736121630665"
"-15.497992956130656","0.4964495602162434","6.670955478739942","60.590334923446164"
"-15.488071081130656","0.46072023580674104","6.651111728739942","60.701797846229205"
"-15.458305456130656","0.6412473486126478","6.641189853739942","60.27771879599055"
"-15.438461706130656","0.5002105417330331","6.631267978739942","60.428827423087085"
"-15.428539831130657","0.5879667771247933","6.621346103739942","60.61990671928657"
"-15.408696081130657","0.4519446122675651","6.611424228739942","60.369358866616835"
"-15.388852331130657","0.6055180242031454","6.591580478739942","60.18997830283773"
"-15.369008581130657","0.5561551417952803","6.5816586037399425","60.168530626733705"
"-15.349164831130658","0.5166648358689881","6.561814853739943","60.094438654737985"
"-15.299555456130658","0.6713352007469655","6.532049228739942","60.121735697052195"
"-15.289633581130659","0.5682216241616472","6.512205478739942","59.797583319570926"
"-15.269789831130659","0.4306323836724233","6.502283603739942","59.27097787825926"
"-15.249946081130656","0.49143491819385715","6.482439853739942","59.48935421677295"
"-15.230102331130656","0.5199556946961792","6.462596103739942","59.41006280814596"
"-15.210258581130656","0.5879667771247933","6.452674228739943","58.82512618712712"
"-15.200336706130656","0.6055180242031454","6.432830478739942","58.90360518378048"
"-15.190414831130656","0.5265374123505612","6.422908603739942","58.995732701590946"
